sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v1_验收把关不严_0198,电能表检修验收未组织关键风险点，会议纪要未见异议记录,验收把关不严,电能表,营销,轮换验收,2025-06-21,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0001,运行维护过程中配电自动化终端作业流程简化处理抽检口径，导致执行口径不一致,标准执行不到位,配电自动化终端,配电,运行维护,2024-07-11,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0058,避雷器巡检台账仅保留结论关键字段，不满足留痕管理要求,记录台账不规范,避雷器,一次设备,在线监测,2024-09-10,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0175,现场检查发现避雷器功能验收仅抽查专项复验，未形成风险复核闭环,验收把关不严,避雷器,一次设备,在线监测,2024-09-16,基建项目部,synthetic_v1
synthetic_v1_标准执行不到位_0200,电能表判定规则未落实填报要求，相关班组未完成切换宣贯,标准执行不到位,电能表,营销,抽检监督,2025-04-14,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0099,到货验收过程中开关柜作业流程简化处理审核流程，现场人员解释依据不充分,标准执行不到位,开关柜,配电,到货验收,2024-10-29,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0145,主变压器在状态监测环节异常处置单未签字确认处理依据，整改闭环信息缺失,记录台账不规范,主变压器,一次设备,状态监测,2024-05-13,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0064,一次设备专业主变压器操作记录未填写关键字段，台账完整性不足,记录台账不规范,主变压器,一次设备,试验检测,2024-05-25,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0160,电能表检修验收未核对图纸一致性，验收把关流于形式,验收把关不严,电能表,营销,轮换验收,2025-04-30,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0151,二次设备专业二次回路状态检测漏做关键项目，且原始记录无说明,试验检测缺失,二次回路,二次设备,现场作业,2024-01-15,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0001,现场检查发现接地网交接试验缺少规定项目，与现行标准要求不符,试验检测缺失,接地网,土建,现场检查,2024-10-08,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0195,试验检测过程中主变压器操作记录时间不一致处理依据，扫描件质量较差,记录台账不规范,主变压器,一次设备,试验检测,2025-02-07,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0143,营销专业电能表状态检测未覆盖高风险回路，现场未提供替代依据,试验检测缺失,电能表,营销,轮换验收,2024-08-30,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0023,GIS设备管理模板未落实验收规则，仍按历史经验执行,标准执行不到位,GIS设备,一次设备,交接验收,2025-03-05,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0093,现场检查发现防误闭锁装置专项复验漏做必要工况，导致结果无法满足验收依据,试验检测缺失,防误闭锁装置,二次设备,改造验收,2024-09-21,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0063,现场检查发现避雷器功能校验未覆盖全部间隔，未见补测安排,试验检测缺失,避雷器,一次设备,试验检测,2024-11-25,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0107,现场检查发现直流系统异常处置单漏填关键字段，不满足留痕管理要求,记录台账不规范,直流系统,二次设备,日常巡检,2024-09-15,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0136,接地网作业流程抽检比例低于抽检口径，与标准要求存在偏差,标准执行不到位,接地网,土建,隐蔽验收,2024-01-07,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0189,继电保护装置作业流程抽检比例低于实施步骤，导致执行口径不一致,标准执行不到位,继电保护装置,二次设备,定期检验,2025-05-22,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0034,配电专业配电自动化终端联动验收未组织关键试验结果，未形成风险复核闭环,验收把关不严,配电自动化终端,配电,运行维护,2024-07-02,设备检修部,synthetic_v1
synthetic_v1_试验检测缺失_0112,现场检查发现继电保护装置核容试验缺少高风险回路，现场未提供替代依据,试验检测缺失,继电保护装置,二次设备,定期检验,2024-03-02,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0013,现场检查发现开关柜工程验收未覆盖关键试验结果，关键见证点缺失,验收把关不严,开关柜,配电,投运验收,2024-10-07,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0072,联调联试过程中防误闭锁装置预防性试验未覆盖重点测点，导致结果无法满足验收依据,试验检测缺失,防误闭锁装置,二次设备,联调联试,2024-10-08,继保班,synthetic_v1
synthetic_v1_验收把关不严_0068,现场检查发现二次回路隐蔽验收未组织关键试验结果，验收把关流于形式,验收把关不严,二次回路,二次设备,现场作业,2024-05-04,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0116,检修验收过程中电缆线路作业流程抽检比例低于填报要求，相关班组未完成切换宣贯,标准执行不到位,电缆线路,输电,检修验收,2024-11-22,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0181,配电专业开关柜功能校验未覆盖高风险回路，未见补测安排,试验检测缺失,开关柜,配电,投运验收,2025-01-20,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0056,二次设备专业二次回路验收问题清单未签字确认复验结论，台账完整性不足,记录台账不规范,二次回路,二次设备,运行维护,2024-11-25,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0102,功能验收过程中配电自动化终端隐蔽验收仅抽查专项复验，会议纪要未见异议记录,验收把关不严,配电自动化终端,配电,功能验收,2024-07-16,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0169,配电自动化终端异常处置单未填写复验结论，台账完整性不足,记录台账不规范,配电自动化终端,配电,到货验收,2024-04-19,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0066,主变压器检修验收仅抽查全量回路，未形成风险复核闭环,验收把关不严,主变压器,一次设备,大修验收,2024-06-16,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0075,二次设备专业二次回路原始记录仅保留结论检查明细，台账完整性不足,记录台账不规范,二次回路,二次设备,现场作业,2024-06-13,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0120,现场检查发现电能表联动验收未完成复验即图纸一致性，未形成风险复核闭环,验收把关不严,电能表,营销,抽检监督,2024-09-03,输电运检室,synthetic_v1
synthetic_v1_验收把关不严_0119,架空线路在竣工验收环节工程验收未完成复验即全量回路，未形成风险复核闭环,验收把关不严,架空线路,输电,竣工验收,2024-11-18,输电运检室,synthetic_v1
synthetic_v1_验收把关不严_0157,配电专业配电自动化终端投运验收未核对关键试验结果，关键见证点缺失,验收把关不严,配电自动化终端,配电,到货验收,2024-05-14,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0099,运维监督过程中直流系统巡检台账漏填复验结论，台账完整性不足,记录台账不规范,直流系统,二次设备,运维监督,2024-01-30,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0197,开关柜在到货验收环节功能验收仅抽查图纸一致性，会议纪要未见异议记录,验收把关不严,开关柜,配电,到货验收,2025-02-27,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0080,一次设备专业断路器交接试验漏做全部间隔，导致结果无法满足验收依据,试验检测缺失,断路器,一次设备,试验检测,2025-01-23,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0178,配电自动化终端耐压试验仅完成部分重点测点，导致结果无法满足验收依据,试验检测缺失,配电自动化终端,配电,功能验收,2024-01-27,设备管理部,synthetic_v1
synthetic_v1_标准执行不到位_0042,电缆线路双签要求未落实审核流程，与标准要求存在偏差,标准执行不到位,电缆线路,输电,检修验收,2024-11-17,配电工程部,synthetic_v1
synthetic_v1_记录台账不规范_0158,检修验收过程中断路器验收问题清单未填写检查明细，无法支撑后续追溯,记录台账不规范,断路器,一次设备,检修验收,2025-02-23,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0151,直流系统周期要求未落实巡检周期，相关班组未完成切换宣贯,标准执行不到位,直流系统,二次设备,试验检测,2024-06-06,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0181,一次设备专业GIS设备验收问题清单仅保留结论关键字段，扫描件质量较差,记录台账不规范,GIS设备,一次设备,试验检测,2024-08-06,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0046,现场检查发现主变压器原始记录漏填责任人信息，整改闭环信息缺失,记录台账不规范,主变压器,一次设备,状态监测,2024-09-23,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0042,一次设备专业断路器巡检台账未填写责任人信息，整改闭环信息缺失,记录台账不规范,断路器,一次设备,缺陷处理,2024-06-08,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0006,营销专业电能表检修验收未完成复验即关键风险点，关键见证点缺失,验收把关不严,电能表,营销,抽检监督,2025-02-18,基建项目部,synthetic_v1
synthetic_v1_标准执行不到位_0014,电缆线路在试验检测环节双签要求仍沿用填报要求，导致执行口径不一致,标准执行不到位,电缆线路,输电,试验检测,2025-04-25,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0149,防误闭锁装置在改造验收环节最新标准条款执行频次低于填报要求，导致执行口径不一致,标准执行不到位,防误闭锁装置,二次设备,改造验收,2025-01-19,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0068,现场检查发现配电自动化终端状态检测超周期仍未实施全部间隔，与现行标准要求不符,试验检测缺失,配电自动化终端,配电,功能验收,2024-06-29,继保班,synthetic_v1
synthetic_v1_标准执行不到位_0194,到货验收过程中配电自动化终端双签要求抽检比例低于验收规则，导致执行口径不一致,标准执行不到位,配电自动化终端,配电,到货验收,2024-12-25,基建项目部,synthetic_v1
synthetic_v1_记录台账不规范_0094,架空线路异常处置单未填写关键字段，无法支撑后续追溯,记录台账不规范,架空线路,输电,日常巡检,2025-02-15,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0163,计划管理过程中电能表预防性试验缺少重点测点，与现行标准要求不符,试验检测缺失,电能表,营销,计划管理,2024-09-13,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0162,现场检查发现配电自动化终端巡检台账仅保留结论处理依据，整改闭环信息缺失,记录台账不规范,配电自动化终端,配电,到货验收,2024-06-26,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0050,一次设备专业断路器周期要求执行频次低于填报要求，导致执行口径不一致,标准执行不到位,断路器,一次设备,检修验收,2024-03-16,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0036,现场检查发现防误闭锁装置联动验收未核对专项复验，会议纪要未见异议记录,验收把关不严,防误闭锁装置,二次设备,联调联试,2024-04-12,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0045,营销专业电能表周期要求未落实实施步骤，相关班组未完成切换宣贯,标准执行不到位,电能表,营销,计划管理,2024-06-25,设备检修部,synthetic_v1
synthetic_v1_记录台账不规范_0024,接地网原始记录未填写时间戳，无法支撑后续追溯,记录台账不规范,接地网,土建,整改复验,2024-06-28,变电运维站,synthetic_v1
synthetic_v1_验收把关不严_0005,电缆线路投运验收未覆盖关键风险点，关键见证点缺失,验收把关不严,电缆线路,输电,试验检测,2024-03-19,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0011,接地网在现场检查环节巡检台账仅保留结论时间戳，无法支撑后续追溯,记录台账不规范,接地网,土建,现场检查,2024-12-25,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0077,运行操作过程中继电保护装置功能验收未覆盖全量回路，验收把关流于形式,验收把关不严,继电保护装置,二次设备,运行操作,2024-03-27,检修中心,synthetic_v1
synthetic_v1_验收把关不严_0166,配电专业配电自动化终端功能验收未组织专项复验，会议纪要未见异议记录,验收把关不严,配电自动化终端,配电,运行维护,2024-07-13,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0110,隐蔽验收过程中接地网周期要求抽检比例低于验收规则，现场人员解释依据不充分,标准执行不到位,接地网,土建,隐蔽验收,2024-07-01,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0139,运行维护过程中配电自动化终端投运验收未覆盖图纸一致性，关键见证点缺失,验收把关不严,配电自动化终端,配电,运行维护,2024-04-25,运维二班,synthetic_v1
synthetic_v1_记录台账不规范_0170,一次设备专业避雷器验收问题清单仅保留结论复验结论，台账完整性不足,记录台账不规范,避雷器,一次设备,试验检测,2024-10-20,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0134,运维监督过程中直流系统判定规则未按审核流程，与标准要求存在偏差,标准执行不到位,直流系统,二次设备,运维监督,2024-08-24,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0110,继电保护装置专项复验超周期仍未实施重点测点，且原始记录无说明,试验检测缺失,继电保护装置,二次设备,定期检验,2024-10-22,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0016,现场检查发现防误闭锁装置检测报告未签字确认检查明细，台账完整性不足,记录台账不规范,防误闭锁装置,二次设备,运行维护,2024-09-03,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0181,配电自动化终端联动验收未覆盖全量回路，仍出具通过意见,验收把关不严,配电自动化终端,配电,运行维护,2025-04-11,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0121,现场检查过程中接地网巡检台账缺少复验结论，不满足留痕管理要求,记录台账不规范,接地网,土建,现场检查,2025-04-07,运检一班,synthetic_v1
synthetic_v1_试验检测缺失_0131,土建专业接地网交接试验未开展必要工况，现场未提供替代依据,试验检测缺失,接地网,土建,整改复验,2025-05-22,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0189,电缆线路在试验检测环节异常处置单缺少责任人信息，整改闭环信息缺失,记录台账不规范,电缆线路,输电,试验检测,2024-08-21,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0019,现场检查发现避雷器检修验收仅抽查关键风险点，验收把关流于形式,验收把关不严,避雷器,一次设备,异常处置,2025-02-24,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0157,断路器周期要求简化处理巡检周期，仍按历史经验执行,标准执行不到位,断路器,一次设备,试验检测,2025-03-21,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0090,一次设备专业断路器管理模板执行频次低于抽检口径，现场人员解释依据不充分,标准执行不到位,断路器,一次设备,检修验收,2024-02-07,检修中心,synthetic_v1
synthetic_v1_试验检测缺失_0175,二次设备专业直流系统预防性试验超周期仍未实施高风险回路，现场未提供替代依据,试验检测缺失,直流系统,二次设备,日常巡检,2025-03-09,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0073,运行维护过程中防误闭锁装置异常处置单未填写检查明细，无法支撑后续追溯,记录台账不规范,防误闭锁装置,二次设备,运行维护,2025-01-19,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0091,现场检查发现架空线路巡检台账未签字确认复验结论，不满足留痕管理要求,记录台账不规范,架空线路,输电,日常巡检,2024-04-25,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0160,防误闭锁装置在运行维护环节双签要求简化处理验收规则，现场人员解释依据不充分,标准执行不到位,防误闭锁装置,二次设备,运行维护,2024-05-19,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0116,配电专业配电自动化终端功能校验缺少必要工况，且原始记录无说明,试验检测缺失,配电自动化终端,配电,运行维护,2024-02-11,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0087,日常巡检过程中架空线路异常处置单未填写复验结论，无法支撑后续追溯,记录台账不规范,架空线路,输电,日常巡检,2024-05-30,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0067,开关柜交接试验未覆盖规定项目，与现行标准要求不符,试验检测缺失,开关柜,配电,投运验收,2025-05-21,配电工程部,synthetic_v1
synthetic_v1_试验检测缺失_0031,避雷器在在线监测环节功能校验缺少规定项目，导致结果无法满足验收依据,试验检测缺失,避雷器,一次设备,在线监测,2025-04-04,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0100,主变压器在大修验收环节巡检台账仅保留结论关键字段，扫描件质量较差,记录台账不规范,主变压器,一次设备,大修验收,2025-01-04,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0065,投运验收过程中开关柜验收问题清单缺少关键字段，无法支撑后续追溯,记录台账不规范,开关柜,配电,投运验收,2024-04-13,配电工程部,synthetic_v1
synthetic_v1_标准执行不到位_0133,电缆线路管理模板未按实施步骤，与标准要求存在偏差,标准执行不到位,电缆线路,输电,隐患排查,2025-06-20,运检一班,synthetic_v1
synthetic_v1_标准执行不到位_0139,现场检查发现电能表双签要求未按抽检口径，仍按历史经验执行,标准执行不到位,电能表,营销,轮换验收,2025-02-10,试验班,synthetic_v1
synthetic_v1_验收把关不严_0082,防误闭锁装置检修验收未组织全量回路，仍出具通过意见,验收把关不严,防误闭锁装置,二次设备,运行维护,2025-02-26,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0188,直流系统状态检测仅完成部分重点测点，导致结果无法满足验收依据,试验检测缺失,直流系统,二次设备,试验检测,2024-08-23,营销运维班,synthetic_v1
synthetic_v1_验收把关不严_0144,配电自动化终端功能验收仅抽查必要见证资料，仍出具通过意见,验收把关不严,配电自动化终端,配电,运行维护,2024-10-04,基建项目部,synthetic_v1
synthetic_v1_标准执行不到位_0173,二次设备专业防误闭锁装置判定规则执行频次低于填报要求，仍按历史经验执行,标准执行不到位,防误闭锁装置,二次设备,运行维护,2024-04-09,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0065,主变压器在大修验收环节作业流程简化处理实施步骤，与标准要求存在偏差,标准执行不到位,主变压器,一次设备,大修验收,2025-04-26,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0115,现场检查发现电能表投运验收未完成复验即关键风险点，验收把关流于形式,验收把关不严,电能表,营销,轮换验收,2024-08-09,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0148,现场检查发现开关柜核容试验缺少必要工况，导致结果无法满足验收依据,试验检测缺失,开关柜,配电,交接验收,2024-07-24,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0030,开关柜现行标准仍沿用填报要求，仍按历史经验执行,标准执行不到位,开关柜,配电,交接验收,2024-07-05,变电运维站,synthetic_v1
synthetic_v1_标准执行不到位_0038,主变压器在状态监测环节判定规则简化处理实施步骤，与标准要求存在偏差,标准执行不到位,主变压器,一次设备,状态监测,2025-03-21,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0082,隐蔽验收过程中接地网验收问题清单漏填责任人信息，扫描件质量较差,记录台账不规范,接地网,土建,隐蔽验收,2025-01-31,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0117,开关柜在投运验收环节联动验收未覆盖全量回路，未形成风险复核闭环,验收把关不严,开关柜,配电,投运验收,2024-04-18,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0060,输电专业架空线路工程验收未核对专项复验，关键见证点缺失,验收把关不严,架空线路,输电,竣工验收,2024-09-26,检修中心,synthetic_v1
synthetic_v1_标准执行不到位_0118,电缆线路在隐患排查环节判定规则未落实抽检口径，导致执行口径不一致,标准执行不到位,电缆线路,输电,隐患排查,2024-06-28,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0067,功能验收过程中配电自动化终端验收问题清单未签字确认时间戳，扫描件质量较差,记录台账不规范,配电自动化终端,配电,功能验收,2024-06-28,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0100,投运验收过程中开关柜核容试验未开展规定项目，导致结果无法满足验收依据,试验检测缺失,开关柜,配电,投运验收,2024-10-16,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0080,抽检监督过程中电能表原始记录漏填处理依据，无法支撑后续追溯,记录台账不规范,电能表,营销,抽检监督,2025-05-06,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0096,一次设备专业GIS设备交接试验超周期仍未实施高风险回路，现场未提供替代依据,试验检测缺失,GIS设备,一次设备,试验检测,2025-02-18,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0135,运行维护过程中二次回路预防性试验仅完成部分必要工况，与现行标准要求不符,试验检测缺失,二次回路,二次设备,运行维护,2025-05-14,营销运维班,synthetic_v1
synthetic_v1_记录台账不规范_0182,一次设备专业避雷器检测报告时间不一致处理依据，台账完整性不足,记录台账不规范,避雷器,一次设备,异常处置,2025-05-01,设备管理部,synthetic_v1
synthetic_v1_记录台账不规范_0077,现场检查发现断路器巡检台账漏填责任人信息，不满足留痕管理要求,记录台账不规范,断路器,一次设备,试验检测,2024-12-05,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0081,配电自动化终端核容试验漏做关键项目，且原始记录无说明,试验检测缺失,配电自动化终端,配电,功能验收,2025-03-07,试验班,synthetic_v1
synthetic_v1_记录台账不规范_0147,开关柜操作记录时间不一致时间戳，不满足留痕管理要求,记录台账不规范,开关柜,配电,投运验收,2024-12-12,继保班,synthetic_v1
synthetic_v1_验收把关不严_0087,运行操作过程中继电保护装置检修验收资料未齐套即关键风险点，验收把关流于形式,验收把关不严,继电保护装置,二次设备,运行操作,2024-10-02,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0003,一次设备专业避雷器作业流程抽检比例低于验收规则，现场人员解释依据不充分,标准执行不到位,避雷器,一次设备,异常处置,2025-03-25,设备检修部,synthetic_v1
synthetic_v1_标准执行不到位_0141,直流系统判定规则未按实施步骤，现场人员解释依据不充分,标准执行不到位,直流系统,二次设备,日常巡检,2025-05-02,配电工程部,synthetic_v1
synthetic_v1_验收把关不严_0174,工程验收过程中继电保护装置隐蔽验收未组织图纸一致性，仍出具通过意见,验收把关不严,继电保护装置,二次设备,工程验收,2025-04-01,营销运维班,synthetic_v1
synthetic_v1_标准执行不到位_0165,接地网在隐蔽验收环节最新标准条款未落实填报要求，仍按历史经验执行,标准执行不到位,接地网,土建,隐蔽验收,2024-09-15,继保班,synthetic_v1
synthetic_v1_验收把关不严_0032,现场检查发现二次回路联动验收未覆盖全量回路，会议纪要未见异议记录,验收把关不严,二次回路,二次设备,现场作业,2025-03-12,检修中心,synthetic_v1
synthetic_v1_记录台账不规范_0057,现场检查发现架空线路异常处置单未填写检查明细，扫描件质量较差,记录台账不规范,架空线路,输电,缺陷管理,2024-10-14,运检一班,synthetic_v1
synthetic_v1_验收把关不严_0107,架空线路在竣工验收环节隐蔽验收未组织关键风险点，关键见证点缺失,验收把关不严,架空线路,输电,竣工验收,2024-09-01,基建项目部,synthetic_v1
synthetic_v1_验收把关不严_0045,现场检查发现二次回路检修验收未完成复验即专项复验，未形成风险复核闭环,验收把关不严,二次回路,二次设备,技改验收,2024-08-19,试验班,synthetic_v1
synthetic_v1_验收把关不严_0007,输电专业电缆线路功能验收未组织图纸一致性，关键见证点缺失,验收把关不严,电缆线路,输电,隐患排查,2024-06-01,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0011,试验检测过程中避雷器工程验收未组织图纸一致性，仍出具通过意见,验收把关不严,避雷器,一次设备,试验检测,2024-03-05,继保班,synthetic_v1
synthetic_v1_试验检测缺失_0184,二次设备专业直流系统专项复验未开展全部间隔，与现行标准要求不符,试验检测缺失,直流系统,二次设备,日常巡检,2025-06-08,继保班,synthetic_v1
synthetic_v1_记录台账不规范_0002,电能表异常处置单时间不一致关键字段，台账完整性不足,记录台账不规范,电能表,营销,轮换验收,2024-05-13,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0037,一次设备专业GIS设备异常处置单未签字确认处理依据，无法支撑后续追溯,记录台账不规范,GIS设备,一次设备,交接验收,2024-08-31,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0089,电能表在轮换验收环节耐压试验漏做全部间隔，未见补测安排,试验检测缺失,电能表,营销,轮换验收,2025-03-19,运维二班,synthetic_v1
synthetic_v1_试验检测缺失_0056,二次回路状态检测缺少高风险回路，与现行标准要求不符,试验检测缺失,二次回路,二次设备,现场作业,2024-09-24,运维二班,synthetic_v1
synthetic_v1_标准执行不到位_0193,抽检监督过程中电能表作业流程仍沿用审核流程，现场人员解释依据不充分,标准执行不到位,电能表,营销,抽检监督,2025-03-14,基建项目部,synthetic_v1
synthetic_v1_试验检测缺失_0109,断路器在缺陷处理环节功能校验未开展全部间隔，现场未提供替代依据,试验检测缺失,断路器,一次设备,缺陷处理,2024-06-09,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0133,日常巡检过程中直流系统功能验收未完成复验即必要见证资料，验收把关流于形式,验收把关不严,直流系统,二次设备,日常巡检,2025-02-12,运维二班,synthetic_v1
synthetic_v1_验收把关不严_0092,开关柜投运验收未核对全量回路，未形成风险复核闭环,验收把关不严,开关柜,配电,到货验收,2024-03-23,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0083,现场检查发现防误闭锁装置验收问题清单未签字确认复验结论，扫描件质量较差,记录台账不规范,防误闭锁装置,二次设备,改造验收,2025-03-26,试验班,synthetic_v1
synthetic_v1_试验检测缺失_0030,接地网功能校验未开展重点测点，导致结果无法满足验收依据,试验检测缺失,接地网,土建,整改复验,2024-04-10,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0134,开关柜在交接验收环节核容试验漏做重点测点，现场未提供替代依据,试验检测缺失,开关柜,配电,交接验收,2024-03-23,变电运维站,synthetic_v1
synthetic_v1_试验检测缺失_0052,一次设备专业断路器核容试验超周期仍未实施重点测点，未见补测安排,试验检测缺失,断路器,一次设备,缺陷处理,2025-02-25,输电运检室,synthetic_v1
synthetic_v1_记录台账不规范_0055,接地网在整改复验环节验收问题清单仅保留结论责任人信息，不满足留痕管理要求,记录台账不规范,接地网,土建,整改复验,2025-01-26,运检一班,synthetic_v1
synthetic_v1_记录台账不规范_0154,一次设备专业主变压器操作记录时间不一致复验结论，整改闭环信息缺失,记录台账不规范,主变压器,一次设备,试验检测,2024-11-07,基建项目部,synthetic_v1
synthetic_v1_标准执行不到位_0147,输电专业电缆线路周期要求未按审核流程，与标准要求存在偏差,标准执行不到位,电缆线路,输电,隐患排查,2024-02-24,输电运检室,synthetic_v1
synthetic_v1_验收把关不严_0028,直流系统联动验收未组织必要见证资料，关键见证点缺失,验收把关不严,直流系统,二次设备,运维监督,2025-01-25,设备检修部,synthetic_v1
synthetic_v1_验收把关不严_0189,一次设备专业主变压器隐蔽验收仅抽查图纸一致性，会议纪要未见异议记录,验收把关不严,主变压器,一次设备,大修验收,2024-08-05,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0073,工程验收过程中继电保护装置交接试验缺少规定项目，且原始记录无说明,试验检测缺失,继电保护装置,二次设备,工程验收,2024-03-23,输电运检室,synthetic_v1
synthetic_v1_试验检测缺失_0176,现场作业过程中二次回路交接试验缺少重点测点，且原始记录无说明,试验检测缺失,二次回路,二次设备,现场作业,2025-06-03,基建项目部,synthetic_v1
synthetic_v1_标准执行不到位_0051,断路器周期要求仍沿用验收规则，与标准要求存在偏差,标准执行不到位,断路器,一次设备,缺陷处理,2024-07-05,变电运维站,synthetic_v1
synthetic_v1_记录台账不规范_0188,二次设备专业防误闭锁装置原始记录未填写处理依据，无法支撑后续追溯,记录台账不规范,防误闭锁装置,二次设备,联调联试,2024-02-08,输电运检室,synthetic_v1
synthetic_v1_标准执行不到位_0091,现场检查发现主变压器双签要求简化处理抽检口径，导致执行口径不一致,标准执行不到位,主变压器,一次设备,试验检测,2024-04-19,试验班,synthetic_v1
synthetic_v1_验收把关不严_0122,缺陷管理过程中架空线路投运验收未组织全量回路，验收把关流于形式,验收把关不严,架空线路,输电,缺陷管理,2024-05-18,设备管理部,synthetic_v1
synthetic_v1_试验检测缺失_0145,交接验收过程中开关柜核容试验仅完成部分高风险回路，未见补测安排,试验检测缺失,开关柜,配电,交接验收,2024-08-23,试验班,synthetic_v1
synthetic_v1_标准执行不到位_0078,现场检查发现开关柜双签要求抽检比例低于填报要求，仍按历史经验执行,标准执行不到位,开关柜,配电,到货验收,2024-07-31,设备管理部,synthetic_v1
synthetic_v1_验收把关不严_0165,现场检查发现避雷器投运验收未覆盖关键试验结果，未形成风险复核闭环,验收把关不严,避雷器,一次设备,异常处置,2025-02-09,设备管理部,synthetic_v1
