sample_id,text,label,device_type,specialty,supervision_stage,event_time,source_unit,data_source
synthetic_v2_标准执行不到位_0099,设备检修部反馈，断路器抽检比例落实不到位，班组未完成新标准切换；同时班组口头说明此前一直按旧版要求执行。,标准执行不到位,断路器,一次设备,试验检测,2025-11-22,设备检修部,synthetic_v2
synthetic_v2_验收把关不严_0007,电能表联调联试相关资料表面齐全，实际情况是：电能表隐蔽验收仅抽查部分关键风险点便办理验收。,验收把关不严,电能表,营销,轮换验收,2025-03-30,运检一班,synthetic_v2
synthetic_v2_试验检测缺失_0262,现场抽查发现，接地网交接试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,接地网,土建,隐蔽验收,2025-09-30,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0059,试验班反馈，电缆线路双签要求落实不到位，班组未完成新标准切换；同时报告中已写明整改计划但未说明完成时间。,标准执行不到位,电缆线路,输电,,2024-01-07,试验班,synthetic_v2
synthetic_v2_验收把关不严_0086,运维二班反馈，架空线路相关资料虽已提交，但验收把关流于形式；同时班组口头说明此前一直按旧版要求执行。,验收把关不严,架空线路,输电,缺陷管理,2024-03-18,运维二班,synthetic_v2
synthetic_v2_标准执行不到位_0001,监督检查显示，报告中已写明整改计划但未说明完成时间，但接地网交接试验虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,接地网,土建,现场检查,2024-03-18,营销运维班,synthetic_v2
synthetic_v2_试验检测缺失_0015,现场抽查发现，直流系统核容试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,直流系统,二次设备,,2024-04-09,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0242,配电工程部反馈，GIS设备局放检测执行到一半即结束，关键工况未覆盖；同时报告中已写明整改计划但未说明完成时间。,试验检测缺失,GIS设备,,,2025-07-23,配电工程部,synthetic_v2
synthetic_v2_试验检测缺失_0143,班组自查反映，班组口头说明此前一直按旧版要求执行，但继电保护装置核容试验虽已立项，但关键项目实际未实施。,试验检测缺失,,二次设备,定期检验,2025-09-22,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0124,班组自查反映，试验检测后避雷器仍未补做功能校验。,试验检测缺失,避雷器,一次设备,试验检测,2025-01-04,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0221,现场抽查发现，现场人员表示后续计划补测，但电缆线路相关资料虽已提交，但验收把关流于形式。,验收把关不严,电缆线路,,隐患排查,2024-09-03,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0036,现场抽查发现，班组口头说明此前一直按旧版要求执行，但断路器并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,,,试验检测,2024-05-08,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0048,班组自查反映，GIS设备交接试验已实施，但原始记录关键信息缺失。,记录台账不规范,GIS设备,一次设备,试验检测,2025-01-22,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0051,运检一班反馈，检修验收后断路器仍未补做功能校验；同时相关台账已补录但未形成有效闭环。,试验检测缺失,断路器,一次设备,检修验收,2024-02-25,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0298,二次设备专业继电保护装置在定期检验环节中，继电保护装置相关工作已开展，但抽检比例未按现行标准执行。,标准执行不到位,继电保护装置,,定期检验,2025-02-04,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0034,监督检查显示，班组口头说明此前一直按旧版要求执行，但开关柜预防性试验执行到一半即结束，关键工况未覆盖。,试验检测缺失,开关柜,配电,交接验收,2025-02-13,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0264,营销运维班反馈，电缆线路异常处置单缺少复验结论，无法支撑后续追溯；同时验收资料已提交但未说明复核依据。,记录台账不规范,电缆线路,输电,试验检测,2024-02-20,营销运维班,synthetic_v2
synthetic_v2_试验检测缺失_0268,专项监督中发现，相关台账已补录但未形成有效闭环，但断路器局放检测虽已立项，但关键项目实际未实施。,试验检测缺失,断路器,一次设备,,2025-02-13,配电工程部,synthetic_v2
synthetic_v2_验收把关不严_0259,变电运维站反馈，抽检监督结束后未组织专项复验即完成验收签认；同时相关台账已补录但未形成有效闭环。,验收把关不严,电能表,营销,抽检监督,2025-09-11,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0300,现场抽查发现，验收资料已提交但未说明复核依据，但配电自动化终端预防性试验虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,配电自动化终端,配电,到货验收,2025-01-18,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0297,二次设备专业继电保护装置在定期检验环节中，继电保护装置核容试验虽已立项，但关键项目实际未实施。,试验检测缺失,继电保护装置,二次设备,定期检验,2024-07-04,运维二班,synthetic_v2
synthetic_v2_记录台账不规范_0200,班组自查反映，直流系统巡检台账缺少责任人，无法支撑后续追溯。,记录台账不规范,,二次设备,试验检测,2024-09-04,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0183,配电工程部反馈，断路器判定口径落实不到位，班组未完成新标准切换；同时报告中已写明整改计划但未说明完成时间。,标准执行不到位,断路器,一次设备,,2024-05-17,配电工程部,synthetic_v2
synthetic_v2_试验检测缺失_0181,监督检查显示，现场人员表示后续计划补测，但运行维护后配电自动化终端仍未补做核容试验。,试验检测缺失,配电自动化终端,配电,运行维护,2025-04-17,运检一班,synthetic_v2
synthetic_v2_记录台账不规范_0232,基建项目部反馈，在线监测形成的试验报告存在漏填漏签问题；同时班组口头说明此前一直按旧版要求执行。,记录台账不规范,避雷器,一次设备,在线监测,2024-05-30,基建项目部,synthetic_v2
synthetic_v2_标准执行不到位_0256,现场抽查发现，电能表相关工作已开展，但填报模板未按现行标准执行。,标准执行不到位,电能表,营销,抽检监督,2024-02-16,试验班,synthetic_v2
synthetic_v2_试验检测缺失_0082,监督检查显示，二次回路交接试验虽已立项，但关键项目实际未实施。,试验检测缺失,二次回路,二次设备,现场作业,2024-11-27,基建项目部,synthetic_v2
synthetic_v2_试验检测缺失_0265,电缆线路耐压试验相关资料表面齐全，实际情况是：电缆线路耐压试验仅覆盖部分关键风险点，其余项目未见补测。,试验检测缺失,电缆线路,输电,,2025-05-07,继保班,synthetic_v2
synthetic_v2_验收把关不严_0028,监督检查显示，报告中已写明整改计划但未说明完成时间，但配电自动化终端相关资料虽已提交，但验收把关流于形式。,验收把关不严,配电自动化终端,配电,,2024-10-05,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0080,营销专业电能表在轮换验收环节中，电能表隐蔽验收时未核对见证资料即出具通过意见。,验收把关不严,电能表,,,2025-08-21,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0203,班组自查反映，架空线路交接试验虽已完成，但执行周期仍沿用旧版要求。,标准执行不到位,架空线路,输电,竣工验收,2024-07-22,试验班,synthetic_v2
synthetic_v2_试验检测缺失_0065,监督检查显示，相关台账已补录但未形成有效闭环，但主变压器核容试验执行到一半即结束，关键工况未覆盖。,试验检测缺失,主变压器,一次设备,,2025-04-29,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0046,配电专业开关柜在投运验收环节中，投运验收形成的操作记录存在漏填漏签问题。,记录台账不规范,开关柜,配电,投运验收,2025-01-16,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0228,专项监督中发现，主变压器耐压试验虽已立项，但关键项目实际未实施。,试验检测缺失,主变压器,一次设备,,2024-01-01,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0240,继保班反馈，电能表相关工作已开展，但见证点要求未按现行标准执行；同时现场人员表示后续计划补测。,标准执行不到位,,营销,抽检监督,2024-12-24,继保班,synthetic_v2
synthetic_v2_记录台账不规范_0272,防误闭锁装置耐压试验相关资料表面齐全，实际情况是：防误闭锁装置耐压试验已实施，但原始记录关键信息缺失。,记录台账不规范,防误闭锁装置,二次设备,改造验收,2025-02-13,检修中心,synthetic_v2
synthetic_v2_记录台账不规范_0171,设备管理部反馈，开关柜试验报告仅保留结论，未附对应检查明细；同时报告中已写明整改计划但未说明完成时间。,记录台账不规范,开关柜,配电,投运验收,2025-05-23,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0271,复核时发现，班组口头说明此前一直按旧版要求执行，但架空线路相关工作已开展，但填报模板未按现行标准执行。,标准执行不到位,架空线路,输电,日常巡检,2024-05-28,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0004,避雷器预防性试验相关资料表面齐全，实际情况是：避雷器预防性试验虽已完成，但执行周期仍沿用旧版要求。,标准执行不到位,,一次设备,,2025-01-13,试验班,synthetic_v2
synthetic_v2_验收把关不严_0239,直流系统核容试验相关资料表面齐全，实际情况是：直流系统检修验收未覆盖关键见证点仍予放行。,验收把关不严,直流系统,二次设备,试验检测,2025-06-25,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0147,断路器联调联试相关资料表面齐全，实际情况是：断路器联调联试执行到一半即结束，关键工况未覆盖。,试验检测缺失,断路器,一次设备,,2024-12-11,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0216,复核时发现，报告中已写明整改计划但未说明完成时间，但日常巡检环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,直流系统,二次设备,日常巡检,2025-10-31,变电运维站,synthetic_v2
synthetic_v2_标准执行不到位_0297,二次设备专业防误闭锁装置在运行维护环节中，防误闭锁装置相关工作已开展，但执行周期未按现行标准执行。,标准执行不到位,防误闭锁装置,,,2024-03-10,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0261,基建项目部反馈，接地网相关工作已开展，但执行周期未按现行标准执行；同时验收资料已提交但未说明复核依据。,标准执行不到位,接地网,土建,整改复验,2025-08-01,基建项目部,synthetic_v2
synthetic_v2_验收把关不严_0032,输电专业架空线路在缺陷管理环节中，架空线路相关资料虽已提交，但验收把关流于形式。,验收把关不严,架空线路,输电,缺陷管理,2024-09-01,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0061,输电专业电缆线路在试验检测环节中，电缆线路核容试验执行到一半即结束，关键工况未覆盖。,试验检测缺失,,输电,试验检测,2025-03-24,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0142,专项监督中发现，报告中已写明整改计划但未说明完成时间，但断路器执行周期落实不到位，班组未完成新标准切换。,标准执行不到位,断路器,一次设备,,2025-04-14,设备检修部,synthetic_v2
synthetic_v2_标准执行不到位_0211,二次设备专业防误闭锁装置在改造验收环节中，防误闭锁装置核容试验虽已完成，但判定口径仍沿用旧版要求。,标准执行不到位,防误闭锁装置,二次设备,改造验收,2024-12-31,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0042,避雷器预防性试验相关资料表面齐全，实际情况是：在线监测后避雷器仍未补做预防性试验。,试验检测缺失,避雷器,一次设备,在线监测,2025-09-28,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0275,营销专业电能表在抽检监督环节中，电能表投运验收时未核对关键风险点即出具通过意见。,验收把关不严,电能表,营销,抽检监督,2024-02-18,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0245,专项监督中发现，二次回路隐蔽验收时未核对见证资料即出具通过意见。,验收把关不严,,二次设备,现场作业,2024-09-20,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0168,营销运维班反馈，主变压器局放检测执行到一半即结束，关键工况未覆盖；同时班组口头说明此前一直按旧版要求执行。,试验检测缺失,主变压器,一次设备,状态监测,2025-11-21,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0046,运维二班反馈，电能表相关工作已开展，但见证点要求未按现行标准执行；同时相关台账已补录但未形成有效闭环。,标准执行不到位,电能表,营销,计划管理,2024-09-11,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0240,设备管理部反馈，电缆线路功能校验执行到一半即结束，关键工况未覆盖；同时报告中已写明整改计划但未说明完成时间。,试验检测缺失,电缆线路,输电,检修验收,2025-05-01,设备管理部,synthetic_v2
synthetic_v2_记录台账不规范_0019,二次设备专业防误闭锁装置在改造验收环节中，改造验收形成的异常处置单存在漏填漏签问题。,记录台账不规范,防误闭锁装置,二次设备,,2024-04-22,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0257,开关柜功能校验相关资料表面齐全，实际情况是：开关柜并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,开关柜,配电,到货验收,2024-01-03,变电运维站,synthetic_v2
synthetic_v2_验收把关不严_0299,专项监督中发现，相关台账已补录但未形成有效闭环，但试验检测结束后未组织专项复验即完成验收签认。,验收把关不严,避雷器,一次设备,试验检测,2025-10-14,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0023,二次设备专业继电保护装置在工程验收环节中，继电保护装置核容试验虽已立项，但关键项目实际未实施。,试验检测缺失,,二次设备,工程验收,2024-08-03,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0245,一次设备专业主变压器在状态监测环节中，主变压器功能校验已实施，但异常处置单关键信息缺失。,记录台账不规范,主变压器,一次设备,状态监测,2024-06-08,配电工程部,synthetic_v2
synthetic_v2_试验检测缺失_0285,电能表耐压试验相关资料表面齐全，实际情况是：电能表耐压试验仅覆盖部分关键试验结果，其余项目未见补测。,试验检测缺失,电能表,,计划管理,2025-10-25,变电运维站,synthetic_v2
synthetic_v2_验收把关不严_0193,主变压器局放检测相关资料表面齐全，实际情况是：主变压器投运验收时未核对专项复验项即出具通过意见。,验收把关不严,主变压器,一次设备,试验检测,2024-09-01,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0263,现场抽查发现，开关柜试验报告仅保留结论，未附对应检查明细。,记录台账不规范,开关柜,配电,交接验收,2025-02-14,配电工程部,synthetic_v2
synthetic_v2_验收把关不严_0014,专项监督中发现，在线监测结束后未组织专项复验即完成验收签认。,验收把关不严,避雷器,一次设备,在线监测,2024-03-08,配电工程部,synthetic_v2
synthetic_v2_记录台账不规范_0147,二次设备专业二次回路在技改验收环节中，二次回路耐压试验已实施，但操作记录关键信息缺失。,记录台账不规范,二次回路,,技改验收,2024-12-27,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0180,现场抽查发现，继电保护装置相关工作已开展，但抽检比例未按现行标准执行。,标准执行不到位,继电保护装置,二次设备,,2024-08-24,设备检修部,synthetic_v2
synthetic_v2_验收把关不严_0148,输电专业电缆线路在隐患排查环节中，电缆线路联动验收仅抽查部分关键试验结果便办理验收。,验收把关不严,电缆线路,输电,隐患排查,2024-10-12,配电工程部,synthetic_v2
synthetic_v2_验收把关不严_0243,班组自查反映，报告中已写明整改计划但未说明完成时间，但隐患排查结束后未组织专项复验即完成验收签认。,验收把关不严,电缆线路,输电,隐患排查,2024-08-19,运检一班,synthetic_v2
synthetic_v2_验收把关不严_0159,现场抽查发现，继电保护装置相关资料虽已提交，但验收把关流于形式。,验收把关不严,继电保护装置,二次设备,,2025-09-06,配电工程部,synthetic_v2
synthetic_v2_记录台账不规范_0053,输电专业电缆线路在隐患排查环节中，电缆线路异常处置单仅保留结论，未附对应检查明细。,记录台账不规范,电缆线路,输电,隐患排查,2025-02-19,运维二班,synthetic_v2
synthetic_v2_记录台账不规范_0031,班组自查反映，验收资料已提交但未说明复核依据，但防误闭锁装置试验报告缺少复验结论，无法支撑后续追溯。,记录台账不规范,防误闭锁装置,二次设备,运行维护,2024-10-30,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0162,复核时发现，现场人员表示后续计划补测，但电能表抽检比例落实不到位，班组未完成新标准切换。,标准执行不到位,电能表,营销,抽检监督,2024-03-08,输电运检室,synthetic_v2
synthetic_v2_记录台账不规范_0016,主变压器核容试验相关资料表面齐全，实际情况是：主变压器验收问题清单仅保留结论，未附对应检查明细。,记录台账不规范,主变压器,一次设备,试验检测,2025-10-21,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0059,复核时发现，相关台账已补录但未形成有效闭环，但异常处置结束后未组织专项复验即完成验收签认。,验收把关不严,避雷器,一次设备,异常处置,2025-09-19,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0298,二次回路核容试验相关资料表面齐全，实际情况是：二次回路核容试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,二次回路,二次设备,技改验收,2025-11-18,检修中心,synthetic_v2
synthetic_v2_试验检测缺失_0201,专项监督中发现，接地网局放检测仅覆盖部分关键风险点，其余项目未见补测。,试验检测缺失,接地网,土建,隐蔽验收,2024-08-27,营销运维班,synthetic_v2
synthetic_v2_验收把关不严_0016,专项监督中发现，验收资料已提交但未说明复核依据，但现场检查结束后未组织专项复验即完成验收签认。,验收把关不严,接地网,土建,现场检查,2024-04-07,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0285,专项监督中发现，现场人员表示后续计划补测，但主变压器执行周期落实不到位，班组未完成新标准切换。,标准执行不到位,主变压器,一次设备,大修验收,2025-06-08,变电运维站,synthetic_v2
synthetic_v2_记录台账不规范_0277,GIS设备交接试验相关资料表面齐全，实际情况是：GIS设备操作记录缺少检查明细，无法支撑后续追溯。,记录台账不规范,GIS设备,一次设备,试验检测,2025-07-04,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0299,一次设备专业避雷器在试验检测环节中，避雷器并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,,,试验检测,2024-02-18,营销运维班,synthetic_v2
synthetic_v2_验收把关不严_0194,班组自查反映，接地网功能验收仅抽查部分见证资料便办理验收。,验收把关不严,接地网,土建,隐蔽验收,2025-11-10,基建项目部,synthetic_v2
synthetic_v2_标准执行不到位_0079,电缆线路功能校验相关资料表面齐全，实际情况是：电缆线路功能校验虽已完成，但判定口径仍沿用旧版要求。,标准执行不到位,电缆线路,输电,隐患排查,2024-02-09,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0095,班组自查反映，班组口头说明此前一直按旧版要求执行，但断路器核容试验虽已完成，但双签要求仍沿用旧版要求。,标准执行不到位,断路器,一次设备,试验检测,2025-05-10,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0075,二次设备专业继电保护装置在运行操作环节中，继电保护装置局放检测虽已立项，但关键项目实际未实施。,试验检测缺失,继电保护装置,,运行操作,2024-04-27,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0243,架空线路交接试验相关资料表面齐全，实际情况是：架空线路交接试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,架空线路,输电,,2024-04-12,基建项目部,synthetic_v2
synthetic_v2_标准执行不到位_0158,监督检查显示，报告中已写明整改计划但未说明完成时间，但GIS设备并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,GIS设备,一次设备,设备检修,2024-02-11,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0153,GIS设备核容试验相关资料表面齐全，实际情况是：GIS设备试验报告与现场时间不一致，且未签字确认。,记录台账不规范,GIS设备,一次设备,设备检修,2024-05-26,试验班,synthetic_v2
synthetic_v2_验收把关不严_0125,营销运维班反馈，配电自动化终端功能验收时未核对关键风险点即出具通过意见；同时相关台账已补录但未形成有效闭环。,验收把关不严,配电自动化终端,配电,到货验收,2025-02-09,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0100,二次回路核容试验相关资料表面齐全，实际情况是：二次回路核容试验虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,二次回路,二次设备,技改验收,2024-07-21,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0206,一次设备专业GIS设备在交接验收环节中，GIS设备工程验收仅抽查部分全量回路便办理验收。,验收把关不严,GIS设备,一次设备,交接验收,2024-01-05,基建项目部,synthetic_v2
synthetic_v2_验收把关不严_0187,复核时发现，现场人员表示后续计划补测，但功能验收结束后未组织专项复验即完成验收签认。,验收把关不严,配电自动化终端,配电,功能验收,2024-07-10,配电工程部,synthetic_v2
synthetic_v2_记录台账不规范_0273,班组自查反映，接地网异常处置单与现场时间不一致，且未签字确认。,记录台账不规范,接地网,土建,现场检查,2024-08-17,基建项目部,synthetic_v2
synthetic_v2_记录台账不规范_0292,输电运检室反馈，电能表异常处置单与现场时间不一致，且未签字确认；同时验收资料已提交但未说明复核依据。,记录台账不规范,电能表,营销,,2025-10-15,输电运检室,synthetic_v2
synthetic_v2_试验检测缺失_0090,检修中心反馈，主变压器核容试验仅覆盖部分见证资料，其余项目未见补测；同时相关台账已补录但未形成有效闭环。,试验检测缺失,主变压器,一次设备,,2025-08-02,检修中心,synthetic_v2
synthetic_v2_试验检测缺失_0238,监督检查显示，验收资料已提交但未说明复核依据，但防误闭锁装置交接试验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,,二次设备,运行维护,2024-09-28,变电运维站,synthetic_v2
synthetic_v2_记录台账不规范_0096,营销运维班反馈，二次回路操作记录仅保留结论，未附对应检查明细；同时相关台账已补录但未形成有效闭环。,记录台账不规范,,二次设备,技改验收,2024-12-30,营销运维班,synthetic_v2
synthetic_v2_标准执行不到位_0082,现场抽查发现，避雷器并非未做工作，而是执行口径与现行标准不一致。,标准执行不到位,避雷器,,试验检测,2024-09-13,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0098,输电专业架空线路在日常巡检环节中，日常巡检后架空线路仍未补做耐压试验。,试验检测缺失,架空线路,输电,,2025-10-01,变电运维站,synthetic_v2
synthetic_v2_试验检测缺失_0032,土建专业接地网在隐蔽验收环节中，接地网局放检测执行到一半即结束，关键工况未覆盖。,试验检测缺失,接地网,土建,,2025-03-28,设备检修部,synthetic_v2
synthetic_v2_试验检测缺失_0028,二次设备专业二次回路在运行维护环节中，二次回路核容试验虽已立项，但关键项目实际未实施。,试验检测缺失,,二次设备,运行维护,2025-02-13,设备管理部,synthetic_v2
synthetic_v2_试验检测缺失_0161,现场抽查发现，相关台账已补录但未形成有效闭环，但GIS设备交接试验执行到一半即结束，关键工况未覆盖。,试验检测缺失,GIS设备,一次设备,设备检修,2024-07-14,营销运维班,synthetic_v2
synthetic_v2_验收把关不严_0149,设备检修部反馈，现场作业结束后未组织专项复验即完成验收签认；同时班组口头说明此前一直按旧版要求执行。,验收把关不严,二次回路,二次设备,现场作业,2025-08-18,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0257,直流系统耐压试验相关资料表面齐全，实际情况是：直流系统操作记录与现场时间不一致，且未签字确认。,记录台账不规范,直流系统,二次设备,,2025-03-11,试验班,synthetic_v2
synthetic_v2_试验检测缺失_0088,输电专业架空线路在日常巡检环节中，架空线路核容试验执行到一半即结束，关键工况未覆盖。,试验检测缺失,架空线路,输电,日常巡检,2024-06-07,继保班,synthetic_v2
synthetic_v2_记录台账不规范_0204,复核时发现，继电保护装置验收问题清单仅保留结论，未附对应检查明细。,记录台账不规范,继电保护装置,二次设备,定期检验,2024-10-21,运维二班,synthetic_v2
synthetic_v2_验收把关不严_0147,变电运维站反馈，GIS设备检修验收仅抽查部分专项复验项便办理验收；同时班组口头说明此前一直按旧版要求执行。,验收把关不严,GIS设备,一次设备,试验检测,2024-10-01,变电运维站,synthetic_v2
synthetic_v2_验收把关不严_0278,开关柜功能校验相关资料表面齐全，实际情况是：开关柜隐蔽验收时未核对见证资料即出具通过意见。,验收把关不严,开关柜,配电,到货验收,2025-08-25,设备检修部,synthetic_v2
synthetic_v2_记录台账不规范_0285,土建专业接地网在现场检查环节中，接地网异常处置单缺少签字页，无法支撑后续追溯。,记录台账不规范,接地网,,现场检查,2025-05-25,输电运检室,synthetic_v2
synthetic_v2_验收把关不严_0202,电能表核容试验相关资料表面齐全，实际情况是：电能表隐蔽验收时未核对关键试验结果即出具通过意见。,验收把关不严,电能表,营销,计划管理,2024-11-03,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0114,营销运维班反馈，联调联试环节已安排检查，但现场仍以经验替代标准条款；同时验收资料已提交但未说明复核依据。,标准执行不到位,,二次设备,,2024-12-05,营销运维班,synthetic_v2
synthetic_v2_验收把关不严_0237,继保班反馈，直流系统功能验收仅抽查部分专项复验项便办理验收；同时报告中已写明整改计划但未说明完成时间。,验收把关不严,直流系统,,运维监督,2025-02-24,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0048,变电运维站反馈，交接验收后开关柜仍未补做局放检测；同时验收资料已提交但未说明复核依据。,试验检测缺失,开关柜,配电,交接验收,2025-05-17,变电运维站,synthetic_v2
synthetic_v2_记录台账不规范_0026,设备检修部反馈，主变压器操作记录仅保留结论，未附对应检查明细；同时现场人员表示后续计划补测。,记录台账不规范,主变压器,一次设备,试验检测,2024-03-30,设备检修部,synthetic_v2
synthetic_v2_验收把关不严_0151,班组自查反映，现场人员表示后续计划补测，但试验检测结束后未组织专项复验即完成验收签认。,验收把关不严,,一次设备,试验检测,2024-09-17,继保班,synthetic_v2
synthetic_v2_标准执行不到位_0018,运维二班反馈，架空线路抽检比例落实不到位，班组未完成新标准切换；同时现场人员表示后续计划补测。,标准执行不到位,架空线路,输电,,2024-03-06,运维二班,synthetic_v2
synthetic_v2_记录台账不规范_0206,二次设备专业防误闭锁装置在联调联试环节中，防误闭锁装置原始记录缺少签字页，无法支撑后续追溯。,记录台账不规范,防误闭锁装置,二次设备,联调联试,2025-04-09,检修中心,synthetic_v2
synthetic_v2_试验检测缺失_0149,一次设备专业主变压器在状态监测环节中，状态监测后主变压器仍未补做耐压试验。,试验检测缺失,主变压器,一次设备,,2025-04-21,运维二班,synthetic_v2
synthetic_v2_试验检测缺失_0275,现场抽查发现，运行维护后配电自动化终端仍未补做核容试验。,试验检测缺失,配电自动化终端,配电,运行维护,2025-04-29,基建项目部,synthetic_v2
synthetic_v2_试验检测缺失_0164,监督检查显示，验收资料已提交但未说明复核依据，但架空线路交接试验仅覆盖部分见证资料，其余项目未见补测。,试验检测缺失,架空线路,输电,缺陷管理,2024-05-29,营销运维班,synthetic_v2
synthetic_v2_记录台账不规范_0087,监督检查显示，避雷器原始记录缺少时间戳，无法支撑后续追溯。,记录台账不规范,避雷器,一次设备,异常处置,2024-08-28,运维二班,synthetic_v2
synthetic_v2_标准执行不到位_0085,继保班反馈，架空线路功能校验虽已完成，但判定口径仍沿用旧版要求；同时报告中已写明整改计划但未说明完成时间。,标准执行不到位,架空线路,输电,竣工验收,2024-08-10,继保班,synthetic_v2
synthetic_v2_试验检测缺失_0083,监督检查显示，GIS设备功能校验记录已形成，但实测项目存在漏检漏试。,试验检测缺失,GIS设备,一次设备,,2024-08-14,设备管理部,synthetic_v2
synthetic_v2_标准执行不到位_0194,现场抽查发现，继电保护装置联调联试虽已完成，但填报模板仍沿用旧版要求。,标准执行不到位,继电保护装置,,定期检验,2024-09-21,运检一班,synthetic_v2
synthetic_v2_标准执行不到位_0027,继电保护装置耐压试验相关资料表面齐全，实际情况是：继电保护装置填报模板落实不到位，班组未完成新标准切换。,标准执行不到位,,二次设备,工程验收,2025-06-07,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0282,现场抽查发现，功能验收环节已安排检查，但现场仍以经验替代标准条款。,标准执行不到位,配电自动化终端,配电,功能验收,2024-10-06,输电运检室,synthetic_v2
synthetic_v2_记录台账不规范_0260,现场抽查发现，继电保护装置原始记录与现场时间不一致，且未签字确认。,记录台账不规范,继电保护装置,二次设备,定期检验,2024-12-31,试验班,synthetic_v2
synthetic_v2_标准执行不到位_0061,检修中心反馈，二次回路并非未做工作，而是执行口径与现行标准不一致；同时相关台账已补录但未形成有效闭环。,标准执行不到位,,,技改验收,2025-05-14,检修中心,synthetic_v2
synthetic_v2_验收把关不严_0201,一次设备专业GIS设备在设备检修环节中，GIS设备工程验收仅抽查部分关键风险点便办理验收。,验收把关不严,GIS设备,一次设备,设备检修,2025-04-29,检修中心,synthetic_v2
synthetic_v2_标准执行不到位_0006,监督检查显示，班组口头说明此前一直按旧版要求执行，但电缆线路局放检测虽已完成，但抽检比例仍沿用旧版要求。,标准执行不到位,电缆线路,输电,,2024-12-19,输电运检室,synthetic_v2
